[ 2012-04-17T00:00:36+08:00 ] /admin.php/Introduction/introList | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ParseTemplate Behavior [ RunTime:0.024402s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.024490s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ContentReplace Behavior [ RunTime:0.002367s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run TokenBuild Behavior [ RunTime:0.002611s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.002023s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowRuntime Behavior [ RunTime:0.002286s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.009511s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 120 行.
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 121 行.
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 122 行.
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.003715s ]
[ 2012-04-17T20:52:27+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.003815s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.001315s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001489s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000755s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000505s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001382s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.002863s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001004s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.003464s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.003556s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.003263s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.003324s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ContentReplace Behavior [ RunTime:0.002171s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run TokenBuild Behavior [ RunTime:0.002203s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.002207s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowRuntime Behavior [ RunTime:0.002278s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.009072s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 120 行.
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 121 行.
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 122 行.
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.003738s ]
[ 2012-04-17T20:52:28+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.003829s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckRoute Behavior [ RunTime:0.001853s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.002002s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.001580s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckTemplate Behavior [ RunTime:0.001776s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.003477s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003697s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 1 LIMIT 1   [ RunTime:0.001047s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run LocationTemplate Behavior [ RunTime:0.002689s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.002786s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ParseTemplate Behavior [ RunTime:0.021661s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.021751s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ContentReplace Behavior [ RunTime:0.001379s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run TokenBuild Behavior [ RunTime:0.001457s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.001176s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowRuntime Behavior [ RunTime:0.001359s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.005562s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 120 行.
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 121 行.
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 122 行.
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.003403s ]
[ 2012-04-17T20:53:24+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.003517s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.001017s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001149s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.000756s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.000532s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.001402s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003296s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001113s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.000916s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.000987s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.001316s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.001377s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ContentReplace Behavior [ RunTime:0.000538s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run TokenBuild Behavior [ RunTime:0.000551s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.000363s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowRuntime Behavior [ RunTime:0.000565s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.002198s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 120 行.
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 121 行.
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [2] Cannot modify header information - headers already sent by (output started at E:\AppServ\ThinkPHP\Common\functions.php:95) View.class.php 第 122 行.
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.002454s ]
[ 2012-04-17T20:53:25+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.002562s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckRoute Behavior [ RunTime:0.001778s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001907s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002441s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002112s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.004675s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.002956s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 1 LIMIT 1   [ RunTime:0.001097s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run LocationTemplate Behavior [ RunTime:0.003531s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.003627s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ParseTemplate Behavior [ RunTime:0.023418s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.023506s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ContentReplace Behavior [ RunTime:0.002161s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run TokenBuild Behavior [ RunTime:0.001407s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run WriteHtmlCache Behavior [ RunTime:0.001928s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowRuntime Behavior [ RunTime:0.002146s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_filter ] --END-- [ RunTime:0.007821s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Run ShowPageTrace Behavior [ RunTime:0.004265s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/id/1 | DEBUG: Tag[ view_end ] --END-- [ RunTime:0.004368s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckRoute Behavior [ RunTime:0.001327s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ route_check ] --END-- [ RunTime:0.001471s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ReadHtmlCache Behavior [ RunTime:0.002201s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run CheckTemplate Behavior [ RunTime:0.002081s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ app_begin ] --END-- [ RunTime:0.004394s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SHOW COLUMNS FROM `qilihai_introduction` [ RunTime:0.003477s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Undefined index:  id IntroductionAction.class.php 第 76 行.
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | SQL: SELECT * FROM `qilihai_introduction` WHERE id = 0 LIMIT 1   [ RunTime:0.001208s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run LocationTemplate Behavior [ RunTime:0.002613s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_template ] --END-- [ RunTime:0.002692s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --START--
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | NOTIC: [8] Uninitialized string offset:  0 5c00709de38dc3dbdddd3f6c1445f51a.php 第 104 行.
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Run ParseTemplate Behavior [ RunTime:0.004066s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_parse ] --END-- [ RunTime:0.004128s ]
[ 2012-04-17T20:54:23+08:00 ] /admin.php/Introduction/introModify/js/jquery-1.4.1.js | DEBUG: Tag[ view_filter ] --START--
